provider,instance_id,instance_family,instance_type,vcpus,memory_gib,region,zone,price_per_hour,spot_price_per_hour,gpu_model,gpu_count
Azure,Standard_E96-24ads_v5,E96-24ads,Standard_E96-24ads_v5,96,672.0,eastus,,,0.88032,,0.0
Azure,Standard_D96alds_v6,D96alds,Standard_D96alds_v6,96,192.0,eastus,,4.57,,,0.0
Azure,Standard_D16d_v5,D16d,Standard_D16d_v5,16,64.0,eastus,,0.181,,,0.0
Azure,Standard_M128dms_v2,M128dms,Standard_M128dms_v2,128,3892.0,eastus,,,3.7366,,0.0
Azure,Standard_M64ms,M64ms,Standard_M64ms,64,1792.0,eastus,,,1.44718,,0.0
Azure,Standard_F48als_v6,F48als,Standard_F48als_v6,48,96.0,eastus,,2.904,,,0.0
Azure,Standard_D32pds_v5,D32pds,Standard_D32pds_v5,32,128.0,eastus,,,0.20244,,0.0
Azure,Standard_D32s_v4,D32s,Standard_D32s_v4,32,128.0,eastus,,0.307,,,0.0
Azure,Standard_GS2,GS2,Standard_GS2,4,56.0,eastus,,1.1,,,0.0
Azure,Standard_DS12_v2,DS12,Standard_DS12_v2,4,28.0,eastus,,0.074,,,0.0
Azure,Standard_D8as_v5,D8as,Standard_D8as_v5,8,32.0,eastus,,0.344,,,0.0
Azure,Standard_E96-48as_v5,E96-48as,Standard_E96-48as_v5,96,672.0,eastus,,,0.75936,,0.0
Azure,Standard_EC32ads_v5,EC32ads,Standard_EC32ads_v5,32,192.0,eastus,,,1.8864,,0.0
Azure,Standard_E32bds_v5,E32bds,Standard_E32bds_v5,32,256.0,eastus,,2.672,,,0.0
Azure,Standard_L80s_v3,L80s,Standard_L80s_v3,80,640.0,eastus,,1.392,,,0.0
Azure,Standard_A4_v2,A4,Standard_A4_v2,4,8.0,eastus,,,0.02674,,0.0
Azure,Standard_B2as_v2,B2as,Standard_B2as_v2,2,8.0,eastus,,0.0752,,,0.0
Azure,Standard_DC48ads_cc_v5,DC48ads,Standard_DC48ads_cc_v5,48,192.0,eastus,,2.472,,,0.0
Azure,Standard_D2_v2,D2,Standard_D2_v2,2,7.0,eastus,,0.029,,,0.0
Azure,Standard_D2_v5,D2,Standard_D2_v5,2,8.0,eastus,,,0.016262,,0.0
Azure,Standard_F64als_v6,F64als,Standard_F64als_v6,64,128.0,eastus,,,0.54208,,0.0
Azure,Standard_GS1,GS1,Standard_GS1,2,28.0,eastus,,,0.055,,0.0
Azure,Standard_DS2_v2,DS2,Standard_DS2_v2,2,7.0,eastus,,,0.02044,,0.0
Azure,Standard_B8as_v2,B8as,Standard_B8as_v2,8,32.0,eastus,,0.301,,,0.0
Azure,Standard_E32-16as_v5,E32-16as,Standard_E32-16as_v5,32,256.0,eastus,,1.808,,,0.0
Azure,Standard_D48_v4,D48,Standard_D48_v4,48,192.0,eastus,,0.461,,,0.0
Azure,Standard_E96-24s_v5,E96-24s,Standard_E96-24s_v5,96,672.0,eastus,,6.048,,,0.0
Azure,Standard_D16d_v5,D16d,Standard_D16d_v5,16,64.0,eastus,,0.904,,,0.0
Azure,Standard_M96ds_1_v3,M96ds,Standard_M96ds_1_v3,96,974.0,eastus,,,1.5888,,0.0
Azure,Standard_D4s_v4,D4s,Standard_D4s_v4,4,16.0,eastus,,,0.029626,,0.0
Azure,Standard_D96s_v5,D96s,Standard_D96s_v5,96,384.0,eastus,,0.922,,,0.0
Azure,Standard_E32s_v4,E32s,Standard_E32s_v4,32,256.0,eastus,,,0.325987,,0.0
Azure,Standard_DC64ads_v5,DC64ads,Standard_DC64ads_v5,64,256.0,eastus,,3.296,,,0.0
Azure,Standard_E16as_v6,E16as,Standard_E16as_v6,16,128.0,eastus,,0.954,,,0.0
Azure,Standard_NC64as_T4_v3,NC64as,Standard_NC64as_T4_v3,64,440.0,eastus,,,0.820352,Unknown,4.0
Azure,Standard_E32as_v4,E32as,Standard_E32as_v4,32,256.0,eastus,,2.016,,,0.0
Azure,Standard_EC8as_cc_v5,EC8as,Standard_EC8as_cc_v5,8,64.0,eastus,,0.452,,,0.0
Azure,Standard_NP10s,NP10s,Standard_NP10s,10,168.0,eastus,,,0.231,Unknown,1.0
Azure,Standard_E16-4ads_v5,E16-4ads,Standard_E16-4ads_v5,16,128.0,eastus,,0.21,,,0.0
Azure,Standard_F64s_v2,F64s,Standard_F64s_v2,64,128.0,eastus,,0.541,,,0.0
Azure,Standard_E32_v4,E32,Standard_E32_v4,32,256.0,eastus,,,0.325987,,0.0
Azure,Standard_E48s_v4,E48s,Standard_E48s_v4,48,384.0,eastus,,3.024,,,0.0
Azure,Standard_F64as_v6,F64as,Standard_F64as_v6,64,256.0,eastus,,4.371,,,0.0
Azure,Standard_D64ls_v5,D64ls,Standard_D64ls_v5,64,128.0,eastus,,0.544,,,0.0
Azure,Standard_HB176-48rs_v4,HB176-48rs,Standard_HB176-48rs_v4,176,768.0,eastus,,1.44,,,0.0
Azure,Standard_B20ms,B20ms,Standard_B20ms,20,80.0,eastus,,0.832,,,0.0
Azure,Standard_D64_v4,D64,Standard_D64_v4,64,256.0,eastus,,0.614,,,0.0
Azure,Standard_L16s_v3,L16s,Standard_L16s_v3,16,128.0,eastus,,,0.235805,,0.0
Azure,Standard_D64_v5,D64,Standard_D64_v5,64,256.0,eastus,,0.614,,,0.0
Azure,Standard_E16as_v6,E16as,Standard_E16as_v6,16,128.0,eastus,,0.191,,,0.0
Azure,Standard_L4s,L4s,Standard_L4s,4,32.0,eastus,,0.343,,,0.0
Azure,Standard_E48bds_v5,E48bds,Standard_E48bds_v5,48,384.0,eastus,,,0.648094,,0.0
Azure,Standard_HB120-64rs_v3,HB120-64rs,Standard_HB120-64rs_v3,120,456.0,eastus,,,0.504,,0.0
Azure,Standard_DC1s_v2,DC1s,Standard_DC1s_v2,1,4.0,eastus,,0.096,,,0.0
Azure,Standard_DS11,DS11,Standard_DS11,2,14.0,eastus,,0.0386,,,0.0
Azure,Standard_D11,D11,Standard_D11,2,14.0,eastus,,0.0386,,,0.0
Azure,Standard_E16pds_v5,E16pds,Standard_E16pds_v5,16,128.0,eastus,,,0.12908,,0.0
Azure,Standard_D16_v4,D16,Standard_D16_v4,16,64.0,eastus,,0.768,,,0.0
Azure,Standard_D16lds_v5,D16lds,Standard_D16lds_v5,16,32.0,eastus,,,0.130099,,0.0
Azure,Standard_B16ps_v2,B16ps,Standard_B16ps_v2,16,64.0,eastus,,,0.262167,,0.0
Azure,Standard_B4ls_v2,B4ls,Standard_B4ls_v2,4,8.0,eastus,,0.147,,,0.0
Azure,Standard_D8s_v5,D8s,Standard_D8s_v5,8,32.0,eastus,,0.0768,,,0.0
Azure,Standard_EC2ads_v5,EC2ads,Standard_EC2ads_v5,2,16.0,eastus,,0.131,,,0.0
Azure,Standard_E20ps_v5,E20ps,Standard_E20ps_v5,20,160.0,eastus,,0.202,,,0.0
Azure,Standard_E64-32as_v4,E64-32as,Standard_E64-32as_v4,64,512.0,eastus,,4.032,,,0.0
Azure,Standard_D4pls_v6,D4pls,Standard_D4pls_v6,4,8.0,eastus,,0.124,,,0.0
Azure,Standard_NC12s_v3,NC12s,Standard_NC12s_v3,12,224.0,eastus,,6.12,,V100,2.0
Azure,Standard_D2s_v4,D2s,Standard_D2s_v4,2,8.0,eastus,,,0.014813,,0.0
Azure,Standard_M16-4ms,M16-4ms,Standard_M16-4ms,16,437.5,eastus,,,0.43022,,0.0
Azure,Standard_D5_v2,D5,Standard_D5_v2,16,56.0,eastus,,1.17,,,0.0
Azure,Standard_B16ls_v2,B16ls,Standard_B16ls_v2,16,32.0,eastus,,,0.286961,,0.0
Azure,Standard_D48pls_v5,D48pls,Standard_D48pls_v5,48,96.0,eastus,,,0.22848,,0.0
Azure,Standard_DS4,DS4,Standard_DS4,8,28.0,eastus,,0.616,,,0.0
Azure,Standard_A1_v2,A1,Standard_A1_v2,1,2.0,eastus,,,0.00602,,0.0
Azure,Standard_D96plds_v6,D96plds,Standard_D96plds_v6,96,192.0,eastus,,,0.52416,,0.0
Azure,Standard_E96pds_v6,E96pds,Standard_E96pds_v6,96,672.0,eastus,,5.616,,,0.0
Azure,Standard_D4ads_v6,D4ads,Standard_D4ads_v6,4,16.0,eastus,,,0.03192,,0.0
Azure,Standard_D16ads_v6,D16ads,Standard_D16ads_v6,16,64.0,eastus,,0.912,,,0.0
Azure,Standard_E4d_v5,E4d,Standard_E4d_v5,4,32.0,eastus,,0.288,,,0.0
Azure,Standard_E8-2s_v5,E8-2s,Standard_E8-2s_v5,8,64.0,eastus,,0.504,,,0.0
Azure,Standard_M208ms_v2,M208ms,Standard_M208ms_v2,208,5700.0,eastus,,8.924,,,0.0
Azure,Standard_E20pds_v5,E20pds,Standard_E20pds_v5,20,160.0,eastus,,,0.16128,,0.0
Azure,Standard_E8s_v4,E8s,Standard_E8s_v4,8,64.0,eastus,,0.504,,,0.0
Azure,Standard_M16ms,M16ms,Standard_M16ms,16,437.5,eastus,,3.073,,,0.0
Azure,Standard_DC96as_v5,DC96as,Standard_DC96as_v5,96,384.0,eastus,,,3.7152,,0.0
